t,housing_density,year,month,NA_L3NAME
2003.1809090909092,544.1328401979099,2003,2,Sonoran Desert
2003.2618181818182,545.2039982658181,2003,3,Sonoran Desert
2003.3427272727272,546.2751563337262,2003,4,Sonoran Desert
2003.4236363636364,547.3463144016373,2003,5,Sonoran Desert
2003.5045454545455,548.4174724695454,2003,6,Sonoran Desert
2003.5854545454545,549.4886305374536,2003,7,Sonoran Desert
2003.6663636363637,550.5597886053646,2003,8,Sonoran Desert
2003.7472727272727,551.6309466732728,2003,9,Sonoran Desert
2003.8281818181817,552.7021047411808,2003,10,Sonoran Desert
2003.909090909091,553.773262809092,2003,11,Sonoran Desert
2003.99,554.8444208770002,2003,12,Sonoran Desert
2004.1,556.3007144299988,2004,1,Sonoran Desert
2004.1809090909092,557.37187249791,2004,2,Sonoran Desert
2004.2618181818182,558.443030565818,2004,3,Sonoran Desert
2004.3427272727272,559.5141886337261,2004,4,Sonoran Desert
2004.4236363636364,560.5853467016373,2004,5,Sonoran Desert
2004.5045454545455,561.6565047695454,2004,6,Sonoran Desert
2004.5854545454545,562.7276628374535,2004,7,Sonoran Desert
2004.6663636363637,563.7988209053647,2004,8,Sonoran Desert
2004.7472727272727,564.8699789732727,2004,9,Sonoran Desert
2004.8281818181817,565.9411370411809,2004,10,Sonoran Desert
2004.909090909091,567.0122951090921,2004,11,Sonoran Desert
2004.99,568.0834531770001,2004,12,Sonoran Desert
2005.1,569.5397467299988,2005,1,Sonoran Desert
2005.1809090909092,570.6109047979099,2005,2,Sonoran Desert
2005.2618181818182,571.682062865818,2005,3,Sonoran Desert
2005.3427272727272,572.7532209337262,2005,4,Sonoran Desert
2005.4236363636364,573.8243790016372,2005,5,Sonoran Desert
2005.5045454545455,574.8955370695454,2005,6,Sonoran Desert
2005.5854545454545,575.9666951374535,2005,7,Sonoran Desert
2005.6663636363637,577.0378532053646,2005,8,Sonoran Desert
2005.7472727272727,578.1090112732728,2005,9,Sonoran Desert
2005.8281818181817,579.1801693411809,2005,10,Sonoran Desert
2005.909090909091,580.251327409092,2005,11,Sonoran Desert
2005.99,581.3224854770001,2005,12,Sonoran Desert
2006.1,582.7787790299988,2006,1,Sonoran Desert
2006.1809090909092,583.8499370979099,2006,2,Sonoran Desert
2006.2618181818182,584.9210951658181,2006,3,Sonoran Desert
2006.3427272727272,585.9922532337262,2006,4,Sonoran Desert
2006.4236363636364,587.0634113016373,2006,5,Sonoran Desert
2006.5045454545455,588.1345693695454,2006,6,Sonoran Desert
2006.5854545454545,589.2057274374536,2006,7,Sonoran Desert
2006.6663636363637,590.2768855053647,2006,8,Sonoran Desert
2006.7472727272727,591.3480435732728,2006,9,Sonoran Desert
2006.8281818181817,592.4192016411808,2006,10,Sonoran Desert
2006.909090909091,593.490359709092,2006,11,Sonoran Desert
2006.99,594.5615177770002,2006,12,Sonoran Desert
2007.1,596.0178113299988,2007,1,Sonoran Desert
2007.1809090909092,597.08896939791,2007,2,Sonoran Desert
2007.2618181818182,598.160127465818,2007,3,Sonoran Desert
2007.3427272727272,599.2312855337261,2007,4,Sonoran Desert
2007.4236363636364,600.3024436016373,2007,5,Sonoran Desert
2007.5045454545455,601.3736016695455,2007,6,Sonoran Desert
2007.5854545454545,602.4447597374535,2007,7,Sonoran Desert
2007.6663636363637,603.5159178053647,2007,8,Sonoran Desert
2007.7472727272727,604.5870758732727,2007,9,Sonoran Desert
2007.8281818181817,605.6582339411809,2007,10,Sonoran Desert
2007.909090909091,606.7293920090921,2007,11,Sonoran Desert
2007.99,607.8005500770001,2007,12,Sonoran Desert
2008.1,609.2568436299988,2008,1,Sonoran Desert
2008.1809090909092,610.3280016979099,2008,2,Sonoran Desert
2008.2618181818182,611.399159765818,2008,3,Sonoran Desert
2008.3427272727272,612.4703178337262,2008,4,Sonoran Desert
2008.4236363636364,613.5414759016373,2008,5,Sonoran Desert
2008.5045454545455,614.6126339695454,2008,6,Sonoran Desert
2008.5854545454545,615.6837920374535,2008,7,Sonoran Desert
2008.6663636363637,616.7549501053646,2008,8,Sonoran Desert
2008.7472727272727,617.8261081732728,2008,9,Sonoran Desert
2008.8281818181817,618.8972662411809,2008,10,Sonoran Desert
2008.909090909091,619.968424309092,2008,11,Sonoran Desert
2008.99,621.0395823770002,2008,12,Sonoran Desert
2009.1,622.4958759299989,2009,1,Sonoran Desert
2009.1809090909092,623.5670339979099,2009,2,Sonoran Desert
2009.2618181818182,624.6381920658181,2009,3,Sonoran Desert
2009.3427272727272,625.7093501337262,2009,4,Sonoran Desert
2009.4236363636364,626.7805082016373,2009,5,Sonoran Desert
2009.5045454545455,627.8516662695454,2009,6,Sonoran Desert
2009.5854545454545,628.9228243374536,2009,7,Sonoran Desert
2009.6663636363637,629.9939824053647,2009,8,Sonoran Desert
2009.7472727272727,631.0651404732728,2009,9,Sonoran Desert
2009.8281818181817,632.136298541181,2009,10,Sonoran Desert
2009.909090909091,633.2074566090921,2009,11,Sonoran Desert
2009.99,634.2786146770002,2009,12,Sonoran Desert
2010.1,634.9049897090905,2010,1,Sonoran Desert
2010.1809090909092,635.3046682464467,2010,2,Sonoran Desert
2010.2618181818182,635.7043467838016,2010,3,Sonoran Desert
2010.3427272727272,636.1040253211567,2010,4,Sonoran Desert
2010.4236363636364,636.5037038585128,2010,5,Sonoran Desert
2010.5045454545455,636.9033823958678,2010,6,Sonoran Desert
2010.5854545454545,637.3030609332228,2010,7,Sonoran Desert
2010.6663636363637,637.7027394705789,2010,8,Sonoran Desert
2010.7472727272727,638.1024180079339,2010,9,Sonoran Desert
2010.8281818181817,638.502096545289,2010,10,Sonoran Desert
2010.909090909091,638.901775082645,2010,11,Sonoran Desert
2010.99,639.3014536200001,2010,12,Sonoran Desert
2011.1,639.8448367999996,2011,1,Sonoran Desert
2011.1809090909092,640.2445153373558,2011,2,Sonoran Desert
2011.2618181818182,640.6441938747107,2011,3,Sonoran Desert
2011.3427272727272,641.0438724120658,2011,4,Sonoran Desert
2011.4236363636364,641.4435509494218,2011,5,Sonoran Desert
2011.5045454545455,641.8432294867769,2011,6,Sonoran Desert
2011.5854545454545,642.2429080241319,2011,7,Sonoran Desert
2011.6663636363637,642.642586561488,2011,8,Sonoran Desert
2011.7472727272727,643.042265098843,2011,9,Sonoran Desert
2011.8281818181817,643.4419436361981,2011,10,Sonoran Desert
2011.909090909091,643.8416221735541,2011,11,Sonoran Desert
2011.99,644.2413007109092,2011,12,Sonoran Desert
2012.1,644.7846838909087,2012,1,Sonoran Desert
2012.1809090909092,645.1843624282648,2012,2,Sonoran Desert
2012.2618181818182,645.5840409656198,2012,3,Sonoran Desert
2012.3427272727272,645.98371950297485,2012,4,Sonoran Desert
2012.4236363636364,646.3833980403309,2012,5,Sonoran Desert
2012.5045454545455,646.783076577686,2012,6,Sonoran Desert
2012.5854545454545,647.182755115041,2012,7,Sonoran Desert
2012.6663636363637,647.5824336523971,2012,8,Sonoran Desert
2012.7472727272727,647.9821121897521,2012,9,Sonoran Desert
2012.8281818181817,648.3817907271072,2012,10,Sonoran Desert
2012.909090909091,648.7814692644632,2012,11,Sonoran Desert
2012.99,649.1811478018183,2012,12,Sonoran Desert
2013.1,649.7245309818178,2013,1,Sonoran Desert
2013.1809090909092,650.1242095191739,2013,2,Sonoran Desert
2013.2618181818182,650.5238880565289,2013,3,Sonoran Desert
2013.3427272727272,650.923566593884,2013,4,Sonoran Desert
2013.4236363636364,651.32324513124,2013,5,Sonoran Desert
2013.5045454545455,651.7229236685951,2013,6,Sonoran Desert
2013.5854545454545,652.1226022059501,2013,7,Sonoran Desert
2013.6663636363637,652.5222807433062,2013,8,Sonoran Desert
2013.7472727272727,652.9219592806612,2013,9,Sonoran Desert
2013.8281818181817,653.3216378180163,2013,10,Sonoran Desert
2013.909090909091,653.7213163553723,2013,11,Sonoran Desert
2013.99,654.1209948927274,2013,12,Sonoran Desert
2014.1,654.6643780727269,2014,1,Sonoran Desert
2014.1809090909092,655.064056610083,2014,2,Sonoran Desert
2014.2618181818182,655.463735147438,2014,3,Sonoran Desert
2014.3427272727272,655.863413684793,2014,4,Sonoran Desert
2014.4236363636364,656.2630922221491,2014,5,Sonoran Desert
2014.5045454545455,656.6627707595042,2014,6,Sonoran Desert
2014.5854545454545,657.0624492968592,2014,7,Sonoran Desert
2014.6663636363637,657.4621278342153,2014,8,Sonoran Desert
2014.7472727272727,657.8618063715703,2014,9,Sonoran Desert
2014.8281818181817,658.2614849089252,2014,10,Sonoran Desert
2014.909090909091,658.6611634462814,2014,11,Sonoran Desert
2014.99,659.0608419836365,2014,12,Sonoran Desert
2015.1,659.604225163636,2015,1,Sonoran Desert
2015.1809090909092,660.003903700992,2015,2,Sonoran Desert
2015.2618181818182,660.4035822383471,2015,3,Sonoran Desert
2015.3427272727272,660.8032607757021,2015,4,Sonoran Desert
2015.4236363636364,661.2029393130582,2015,5,Sonoran Desert
2015.5045454545455,661.6026178504133,2015,6,Sonoran Desert
2015.5854545454545,662.0022963877682,2015,7,Sonoran Desert
2015.6663636363637,662.4019749251244,2015,8,Sonoran Desert
2015.7472727272727,662.8016534624794,2015,9,Sonoran Desert
2015.8281818181817,663.2013319998343,2015,10,Sonoran Desert
2015.909090909091,663.6010105371905,2015,11,Sonoran Desert
2015.99,664.0006890745456,2015,12,Sonoran Desert
2016.1,664.544072254545,2016,1,Sonoran Desert
2016.1809090909092,664.9437507919012,2016,2,Sonoran Desert
2016.2618181818182,665.3434293292562,2016,3,Sonoran Desert
2016.3427272727272,665.7431078666111,2016,4,Sonoran Desert
2016.4236363636364,666.1427864039673,2016,5,Sonoran Desert
2016.5045454545455,666.5424649413224,2016,6,Sonoran Desert
2016.5854545454545,666.9421434786773,2016,7,Sonoran Desert
2016.6663636363637,667.3418220160335,2016,8,Sonoran Desert
2016.7472727272727,667.7415005533885,2016,9,Sonoran Desert
2016.8281818181817,668.1411790907434,2016,10,Sonoran Desert
2016.909090909091,668.5408576280996,2016,11,Sonoran Desert
2016.99,668.9405361654547,2016,12,Sonoran Desert
2017.1,669.4839193454541,2017,1,Sonoran Desert
2017.1809090909092,669.8835978828102,2017,2,Sonoran Desert
2017.2618181818182,670.2832764201653,2017,3,Sonoran Desert
2017.3427272727272,670.6829549575202,2017,4,Sonoran Desert
2017.4236363636364,671.0826334948764,2017,5,Sonoran Desert
2017.5045454545455,671.4823120322314,2017,6,Sonoran Desert
2017.5854545454545,671.8819905695864,2017,7,Sonoran Desert
2017.6663636363637,672.2816691069426,2017,8,Sonoran Desert
2017.7472727272727,672.6813476442976,2017,9,Sonoran Desert
2017.8281818181817,673.0810261816525,2017,10,Sonoran Desert
2017.909090909091,673.4807047190087,2017,11,Sonoran Desert
2017.99,673.8803832563638,2017,12,Sonoran Desert
2018.1,674.4237664363632,2018,1,Sonoran Desert
2018.1809090909092,674.8234449737193,2018,2,Sonoran Desert
2018.2618181818182,675.2231235110744,2018,3,Sonoran Desert
2018.3427272727272,675.6228020484293,2018,4,Sonoran Desert
2018.4236363636364,676.0224805857855,2018,5,Sonoran Desert
2018.5045454545455,676.4221591231405,2018,6,Sonoran Desert
2018.5854545454545,676.8218376604955,2018,7,Sonoran Desert
2018.6663636363637,677.2215161978517,2018,8,Sonoran Desert
2018.7472727272727,677.6211947352066,2018,9,Sonoran Desert
2018.8281818181817,678.0208732725616,2018,10,Sonoran Desert
2018.909090909091,678.4205518099178,2018,11,Sonoran Desert
2018.99,678.8202303472727,2018,12,Sonoran Desert
2019.1,679.3636135272723,2019,1,Sonoran Desert
2019.1809090909092,679.7632920646284,2019,2,Sonoran Desert
2019.2618181818182,680.1629706019835,2019,3,Sonoran Desert
2019.3427272727272,680.5626491393384,2019,4,Sonoran Desert
2019.4236363636364,680.9623276766946,2019,5,Sonoran Desert
2019.5045454545455,681.3620062140495,2019,6,Sonoran Desert
2019.5854545454545,681.7616847514046,2019,7,Sonoran Desert
2019.6663636363637,682.1613632887608,2019,8,Sonoran Desert
2019.7472727272727,682.5610418261157,2019,9,Sonoran Desert
2019.8281818181817,682.9607203634707,2019,10,Sonoran Desert
2019.909090909091,683.3603989008269,2019,11,Sonoran Desert
2019.99,683.7600774381818,2019,12,Sonoran Desert
2020.1,684.3034606181814,2020,1,Sonoran Desert
2020.1809090909092,684.7031391555375,2020,2,Sonoran Desert
2020.2618181818182,685.1028176928925,2020,3,Sonoran Desert
2020.3427272727272,685.5024962302475,2020,4,Sonoran Desert
2020.4236363636364,685.9021747676037,2020,5,Sonoran Desert
2020.5045454545455,686.3018533049586,2020,6,Sonoran Desert
2020.5854545454545,686.7015318423137,2020,7,Sonoran Desert
2020.6663636363637,687.1012103796699,2020,8,Sonoran Desert
2020.7472727272727,687.5008889170248,2020,9,Sonoran Desert
2020.8281818181817,687.9005674543798,2020,10,Sonoran Desert
2020.909090909091,688.3002459917359,2020,11,Sonoran Desert
2020.99,688.6999245290909,2020,12,Sonoran Desert
1990.1,153.34322677475407,1990,1,South Central Plains
1990.1809090909092,153.41781909681205,1990,2,South Central Plains
1990.2618181818182,153.49241141886984,1990,3,South Central Plains
1990.3427272727272,153.56700374092762,1990,4,South Central Plains
1990.4236363636364,153.64159606298563,1990,5,South Central Plains
1990.5045454545455,153.7161883850434,1990,6,South Central Plains
1990.5854545454545,153.7907807071012,1990,7,South Central Plains
1990.6663636363637,153.8653730291592,1990,8,South Central Plains
1990.7472727272727,153.93996535121698,1990,9,South Central Plains
1990.8281818181817,154.01455767327477,1990,10,South Central Plains
1990.909090909091,154.08914999533275,1990,11,South Central Plains
1990.99,154.16374231739056,1990,12,South Central Plains
1991.1,154.26515435075,1991,1,South Central Plains
1991.1809090909092,154.339746672808,1991,2,South Central Plains
1991.2618181818182,154.41433899486577,1991,3,South Central Plains
1991.3427272727272,154.48893131692358,1991,4,South Central Plains
1991.4236363636364,154.56352363898156,1991,5,South Central Plains
1991.5045454545455,154.63811596103935,1991,6,South Central Plains
1991.5854545454545,154.71270828309713,1991,7,South Central Plains
1991.6663636363637,154.78730060515514,1991,8,South Central Plains
1991.7472727272727,154.86189292721292,1991,9,South Central Plains
1991.8281818181817,154.9364852492707,1991,10,South Central Plains
1991.909090909091,155.0110775713287,1991,11,South Central Plains
1991.99,155.0856698933865,1991,12,South Central Plains
1992.1,155.18708192674595,1992,1,South Central Plains
1992.1809090909092,155.26167424880396,1992,2,South Central Plains
1992.2618181818182,155.33626657086174,1992,3,South Central Plains
1992.3427272727272,155.41085889291952,1992,4,South Central Plains
1992.4236363636364,155.4854512149775,1992,5,South Central Plains
1992.5045454545455,155.56004353703528,1992,6,South Central Plains
1992.5854545454545,155.6346358590931,1992,7,South Central Plains
1992.6663636363637,155.70922818115108,1992,8,South Central Plains
1992.7472727272727,155.78382050320886,1992,9,South Central Plains
1992.8281818181817,155.85841282526664,1992,10,South Central Plains
1992.909090909091,155.93300514732465,1992,11,South Central Plains
1992.99,156.00759746938243,1992,12,South Central Plains
1993.1,156.10900950274188,1993,1,South Central Plains
1993.1809090909092,156.1836018247999,1993,2,South Central Plains
1993.2618181818182,156.25819414685768,1993,3,South Central Plains
1993.3427272727272,156.33278646891546,1993,4,South Central Plains
1993.4236363636364,156.40737879097347,1993,5,South Central Plains
1993.5045454545455,156.48197111303125,1993,6,South Central Plains
1993.5854545454545,156.55656343508903,1993,7,South Central Plains
1993.6663636363637,156.631155757147,1993,8,South Central Plains
1993.7472727272727,156.7057480792048,1993,9,South Central Plains
1993.8281818181817,156.7803404012626,1993,10,South Central Plains
1993.909090909091,156.8549327233206,1993,11,South Central Plains
1993.99,156.92952504537837,1993,12,South Central Plains
1994.1,157.03093707873782,1994,1,South Central Plains
1994.1809090909092,157.10552940079583,1994,2,South Central Plains
1994.2618181818182,157.1801217228536,1994,3,South Central Plains
1994.3427272727272,157.2547140449114,1994,4,South Central Plains
1994.4236363636364,157.3293063669694,1994,5,South Central Plains
1994.5045454545455,157.4038986890272,1994,6,South Central Plains
1994.5854545454545,157.47849101108497,1994,7,South Central Plains
1994.6663636363637,157.55308333314295,1994,8,South Central Plains
1994.7472727272727,157.62767565520076,1994,9,South Central Plains
1994.8281818181817,157.70226797725854,1994,10,South Central Plains
1994.909090909091,157.77686029931652,1994,11,South Central Plains
1994.99,157.8514526213743,1994,12,South Central Plains
1995.1,157.9528646547338,1995,1,South Central Plains
1995.1809090909092,158.02745697679177,1995,2,South Central Plains
1995.2618181818182,158.10204929884955,1995,3,South Central Plains
1995.3427272727272,158.17664162090733,1995,4,South Central Plains
1995.4236363636364,158.25123394296534,1995,5,South Central Plains
1995.5045454545455,158.32582626502312,1995,6,South Central Plains
1995.5854545454545,158.4004185870809,1995,7,South Central Plains
1995.6663636363637,158.47501090913892,1995,8,South Central Plains
1995.7472727272727,158.5496032311967,1995,9,South Central Plains
1995.8281818181817,158.62419555325448,1995,10,South Central Plains
1995.909090909091,158.69878787531246,1995,11,South Central Plains
1995.99,158.77338019737027,1995,12,South Central Plains
1996.1,158.87479223072972,1996,1,South Central Plains
1996.1809090909092,158.9493845527877,1996,2,South Central Plains
1996.2618181818182,159.0239768748455,1996,3,South Central Plains
1996.3427272727272,159.0985691969033,1996,4,South Central Plains
1996.4236363636364,159.17316151896128,1996,5,South Central Plains
1996.5045454545455,159.24775384101906,1996,6,South Central Plains
1996.5854545454545,159.32234616307684,1996,7,South Central Plains
1996.6663636363637,159.39693848513485,1996,8,South Central Plains
1996.7472727272727,159.47153080719264,1996,9,South Central Plains
1996.8281818181817,159.54612312925042,1996,10,South Central Plains
1996.909090909091,159.62071545130843,1996,11,South Central Plains
1996.99,159.6953077733662,1996,12,South Central Plains
1997.1,159.79671980672566,1997,1,South Central Plains
1997.1809090909092,159.87131212878367,1997,2,South Central Plains
1997.2618181818182,159.94590445084145,1997,3,South Central Plains
1997.3427272727272,160.02049677289924,1997,4,South Central Plains
1997.4236363636364,160.09508909495722,1997,5,South Central Plains
1997.5045454545455,160.169681417015,1997,6,South Central Plains
1997.5854545454545,160.2442737390728,1997,7,South Central Plains
1997.6663636363637,160.3188660611308,1997,8,South Central Plains
1997.7472727272727,160.39345838318857,1997,9,South Central Plains
1997.8281818181817,160.46805070524636,1997,10,South Central Plains
1997.909090909091,160.54264302730436,1997,11,South Central Plains
1997.99,160.61723534936215,1997,12,South Central Plains
1998.1,160.7186473827216,1998,1,South Central Plains
1998.1809090909092,160.7932397047796,1998,2,South Central Plains
1998.2618181818182,160.8678320268374,1998,3,South Central Plains
1998.3427272727272,160.94242434889517,1998,4,South Central Plains
1998.4236363636364,161.01701667095318,1998,5,South Central Plains
1998.5045454545455,161.09160899301096,1998,6,South Central Plains
1998.5854545454545,161.16620131506875,1998,7,South Central Plains
1998.6663636363637,161.24079363712673,1998,8,South Central Plains
1998.7472727272727,161.3153859591845,1998,9,South Central Plains
1998.8281818181817,161.3899782812423,1998,10,South Central Plains
1998.909090909091,161.4645706033003,1998,11,South Central Plains
1998.99,161.53916292535808,1998,12,South Central Plains
1999.1,161.64057495871754,1999,1,South Central Plains
1999.1809090909092,161.71516728077555,1999,2,South Central Plains
1999.2618181818182,161.78975960283333,1999,3,South Central Plains
1999.3427272727272,161.8643519248911,1999,4,South Central Plains
1999.4236363636364,161.93894424694912,1999,5,South Central Plains
1999.5045454545455,162.0135365690069,1999,6,South Central Plains
1999.5854545454545,162.08812889106468,1999,7,South Central Plains
1999.6663636363637,162.16272121312267,1999,8,South Central Plains
1999.7472727272727,162.23731353518048,1999,9,South Central Plains
1999.8281818181817,162.31190585723826,1999,10,South Central Plains
1999.909090909091,162.38649817929624,1999,11,South Central Plains
1999.99,162.46109050135402,1999,12,South Central Plains
2000.1,162.45731669108943,2000,1,South Central Plains
2000.1809090909092,162.44680410330588,2000,2,South Central Plains
2000.2618181818182,162.43629151552238,2000,3,South Central Plains
2000.3427272727272,162.4257789277389,2000,4,South Central Plains
2000.4236363636364,162.41526633995534,2000,5,South Central Plains
2000.5045454545455,162.40475375217184,2000,6,South Central Plains
2000.5854545454545,162.39424116438832,2000,7,South Central Plains
2000.6663636363637,162.3837285766048,2000,8,South Central Plains
2000.7472727272727,162.3732159888213,2000,9,South Central Plains
2000.8281818181817,162.36270340103778,2000,10,South Central Plains
2000.909090909091,162.35219081325425,2000,11,South Central Plains
2000.99,162.34167822547073,2000,12,South Central Plains
2001.1,162.32738583084372,2001,1,South Central Plains
2001.1809090909092,162.3168732430602,2001,2,South Central Plains
2001.2618181818182,162.30636065527668,2001,3,South Central Plains
2001.3427272727272,162.29584806749318,2001,4,South Central Plains
2001.4236363636364,162.28533547970963,2001,5,South Central Plains
2001.5045454545455,162.27482289192614,2001,6,South Central Plains
2001.5854545454545,162.26431030414264,2001,7,South Central Plains
2001.6663636363637,162.2537977163591,2001,8,South Central Plains
2001.7472727272727,162.2432851285756,2001,9,South Central Plains
2001.8281818181817,162.23277254079207,2001,10,South Central Plains
2001.909090909091,162.22225995300855,2001,11,South Central Plains
2001.99,162.21174736522505,2001,12,South Central Plains
2002.1,162.19745497059802,2002,1,South Central Plains
2002.1809090909092,162.1869423828145,2002,2,South Central Plains
2002.2618181818182,162.176429795031,2002,3,South Central Plains
2002.3427272727272,162.16591720724747,2002,4,South Central Plains
2002.4236363636364,162.15540461946395,2002,5,South Central Plains
2002.5045454545455,162.14489203168043,2002,6,South Central Plains
2002.5854545454545,162.13437944389693,2002,7,South Central Plains
2002.6663636363637,162.1238668561134,2002,8,South Central Plains
2002.7472727272727,162.11335426832989,2002,9,South Central Plains
2002.8281818181817,162.1028416805464,2002,10,South Central Plains
2002.909090909091,162.09232909276284,2002,11,South Central Plains
2002.99,162.08181650497934,2002,12,South Central Plains
2003.1,162.06752411035234,2003,1,South Central Plains
2003.1809090909092,162.05701152256879,2003,2,South Central Plains
2003.2618181818182,162.0464989347853,2003,3,South Central Plains
2003.3427272727272,162.03598634700177,2003,4,South Central Plains
2003.4236363636364,162.02547375921824,2003,5,South Central Plains
2003.5045454545455,162.01496117143475,2003,6,South Central Plains
2003.5854545454545,162.00444858365123,2003,7,South Central Plains
2003.6663636363637,161.9939359958677,2003,8,South Central Plains
2003.7472727272727,161.98342340808418,2003,9,South Central Plains
2003.8281818181817,161.97291082030068,2003,10,South Central Plains
2003.909090909091,161.96239823251716,2003,11,South Central Plains
2003.99,161.95188564473364,2003,12,South Central Plains
2004.1,161.93759325010663,2004,1,South Central Plains
2004.1809090909092,161.9270806623231,2004,2,South Central Plains
2004.2618181818182,161.91656807453958,2004,3,South Central Plains
2004.3427272727272,161.9060554867561,2004,4,South Central Plains
2004.4236363636364,161.89554289897254,2004,5,South Central Plains
2004.5045454545455,161.88503031118904,2004,6,South Central Plains
2004.5854545454545,161.87451772340555,2004,7,South Central Plains
2004.6663636363637,161.864005135622,2004,8,South Central Plains
2004.7472727272727,161.8534925478385,2004,9,South Central Plains
2004.8281818181817,161.84297996005498,2004,10,South Central Plains
2004.909090909091,161.83246737227145,2004,11,South Central Plains
2004.99,161.82195478448796,2004,12,South Central Plains
2005.1,161.80766238986092,2005,1,South Central Plains
2005.1809090909092,161.7971498020774,2005,2,South Central Plains
2005.2618181818182,161.78663721429388,2005,3,South Central Plains
2005.3427272727272,161.77612462651038,2005,4,South Central Plains
2005.4236363636364,161.76561203872686,2005,5,South Central Plains
2005.5045454545455,161.75509945094333,2005,6,South Central Plains
2005.5854545454545,161.74458686315984,2005,7,South Central Plains
2005.6663636363637,161.7340742753763,2005,8,South Central Plains
2005.7472727272727,161.7235616875928,2005,9,South Central Plains
2005.8281818181817,161.7130490998093,2005,10,South Central Plains
2005.909090909091,161.70253651202574,2005,11,South Central Plains
2005.99,161.69202392424225,2005,12,South Central Plains
2006.1,161.67773152961524,2006,1,South Central Plains
2006.1809090909092,161.6672189418317,2006,2,South Central Plains
2006.2618181818182,161.6567063540482,2006,3,South Central Plains
2006.3427272727272,161.64619376626467,2006,4,South Central Plains
2006.4236363636364,161.63568117848115,2006,5,South Central Plains
2006.5045454545455,161.62516859069765,2006,6,South Central Plains
2006.5854545454545,161.61465600291413,2006,7,South Central Plains
2006.6663636363637,161.6041434151306,2006,8,South Central Plains
2006.7472727272727,161.59363082734708,2006,9,South Central Plains
2006.8281818181817,161.5831182395636,2006,10,South Central Plains
2006.909090909091,161.57260565178007,2006,11,South Central Plains
2006.99,161.56209306399654,2006,12,South Central Plains
2007.1,161.54780066936954,2007,1,South Central Plains
2007.1809090909092,161.53728808158598,2007,2,South Central Plains
2007.2618181818182,161.5267754938025,2007,3,South Central Plains
2007.3427272727272,161.516262906019,2007,4,South Central Plains
2007.4236363636364,161.50575031823544,2007,5,South Central Plains
2007.5045454545455,161.49523773045195,2007,6,South Central Plains
2007.5854545454545,161.48472514266842,2007,7,South Central Plains
2007.6663636363637,161.4742125548849,2007,8,South Central Plains
2007.7472727272727,161.4636999671014,2007,9,South Central Plains
2007.8281818181817,161.45318737931788,2007,10,South Central Plains
2007.909090909091,161.44267479153436,2007,11,South Central Plains
2007.99,161.43216220375083,2007,12,South Central Plains
2008.1,161.41786980912383,2008,1,South Central Plains
2008.1809090909092,161.4073572213403,2008,2,South Central Plains
2008.2618181818182,161.39684463355678,2008,3,South Central Plains
2008.3427272727272,161.3863320457733,2008,4,South Central Plains
2008.4236363636364,161.37581945798976,2008,5,South Central Plains
2008.5045454545455,161.36530687020624,2008,6,South Central Plains
2008.5854545454545,161.35479428242274,2008,7,South Central Plains
2008.6663636363637,161.3442816946392,2008,8,South Central Plains
2008.7472727272727,161.3337691068557,2008,9,South Central Plains
2008.8281818181817,161.3232565190722,2008,10,South Central Plains
2008.909090909091,161.31274393128865,2008,11,South Central Plains
2008.99,161.30223134350516,2008,12,South Central Plains
2009.1,161.28793894887812,2009,1,South Central Plains
2009.1809090909092,161.2774263610946,2009,2,South Central Plains
2009.2618181818182,161.2669137733111,2009,3,South Central Plains
2009.3427272727272,161.25640118552758,2009,4,South Central Plains
2009.4236363636364,161.24588859774406,2009,5,South Central Plains
2009.5045454545455,161.23537600996053,2009,6,South Central Plains
2009.5854545454545,161.22486342217704,2009,7,South Central Plains
2009.6663636363637,161.2143508343935,2009,8,South Central Plains
2009.7472727272727,161.20383824661,2009,9,South Central Plains
2009.8281818181817,161.1933256588265,2009,10,South Central Plains
2009.909090909091,161.18281307104294,2009,11,South Central Plains
2009.99,161.17230048325945,2009,12,South Central Plains
2010.1,161.19001720817323,2010,1,South Central Plains
2010.1809090909092,161.20540290801824,2010,2,South Central Plains
2010.2618181818182,161.2207886078632,2010,3,South Central Plains
2010.3427272727272,161.23617430770818,2010,4,South Central Plains
2010.4236363636364,161.2515600075532,2010,5,South Central Plains
2010.5045454545455,161.26694570739815,2010,6,South Central Plains
2010.5854545454545,161.2823314072431,2010,7,South Central Plains
2010.6663636363637,161.29771710708812,2010,8,South Central Plains
2010.7472727272727,161.31310280693307,2010,9,South Central Plains
2010.8281818181817,161.32848850677803,2010,10,South Central Plains
2010.909090909091,161.34387420662304,2010,11,South Central Plains
2010.99,161.35925990646803,2010,12,South Central Plains
2011.1,161.3801775433359,2011,1,South Central Plains
2011.1809090909092,161.3955632431809,2011,2,South Central Plains
2011.2618181818182,161.41094894302586,2011,3,South Central Plains
2011.3427272727272,161.4263346428708,2011,4,South Central Plains
2011.4236363636364,161.44172034271583,2011,5,South Central Plains
2011.5045454545455,161.45710604256078,2011,6,South Central Plains
2011.5854545454545,161.47249174240577,2011,7,South Central Plains
2011.6663636363637,161.48787744225075,2011,8,South Central Plains
2011.7472727272727,161.50326314209573,2011,9,South Central Plains
2011.8281818181817,161.5186488419407,2011,10,South Central Plains
2011.909090909091,161.5340345417857,2011,11,South Central Plains
2011.99,161.54942024163066,2011,12,South Central Plains
2012.1,161.57033787849852,2012,1,South Central Plains
