NA_L3NAME,variable,year,month,value
Columbia Mountains/Northern Rockies,fwi,2011,Apr,1.1147496606872687
Columbia Plateau,fwi,2011,Apr,7.596227691213177
Cross Timbers,fwi,2011,Apr,37.40800972596516
Driftless Area,fwi,2011,Apr,2.4489588796897013
East Central Texas Plains,fwi,2011,Apr,39.572142412792125
Eastern Cascades Slopes and Foothills,fwi,2011,Apr,2.057559007241399
Eastern Corn Belt Plains,fwi,2011,Apr,1.915690693948024
Eastern Great Lakes Lowlands,fwi,2011,Apr,1.1653126527107398
Edwards Plateau,fwi,2011,Apr,55.22408617091478
Erie Drift Plain,fwi,2011,Apr,1.3173717294598373
Flint Hills,fwi,2011,Apr,14.676619109373386
High Plains,fwi,2011,Apr,39.694404191596945
Huron/Erie Lake Plains,fwi,2011,Apr,1.4842986624484038
Idaho Batholith,fwi,2011,Apr,0.3636010276406804
Interior Plateau,fwi,2011,Apr,4.460442115054863
Interior River Valleys and Hills,fwi,2011,Apr,4.28061827743599
Klamath Mountains,fwi,2011,Apr,1.9951317332620357
Lake Manitoba and Lake Agassiz Plain,fwi,2011,Apr,2.9959367649819093
Madrean Archipelago,fwi,2011,Apr,54.79866299309568
Middle Atlantic Coastal Plain,fwi,2011,Apr,7.330839700065755
Middle Rockies,fwi,2011,Apr,1.4552498116984287
Mississippi Alluvial Plain,fwi,2011,Apr,11.349124622476452
Mississippi Valley Loess Plains,fwi,2011,Apr,9.745512869654956
Mojave Basin and Range,fwi,2011,Apr,39.27526120789208
Nebraska Sand Hills,fwi,2011,Apr,12.840185650761992
North Cascades,fwi,2011,Apr,1.126759130699399
North Central Appalachians,fwi,2011,Apr,0.7435861170867791
North Central Hardwood Forests,fwi,2011,Apr,2.6367799822508338
Northeastern Coastal Zone,fwi,2011,Apr,2.2047593764343376
Northern Allegheny Plateau,fwi,2011,Apr,0.984387018158268
Northern Appalachian and Atlantic Maritime Highlands,fwi,2011,Apr,0.9028791989268461
Northern Basin and Range,fwi,2011,Apr,3.449678286470696
Northern Lakes and Forests,fwi,2011,Apr,2.3828113718407335
Northern Minnesota Wetlands,fwi,2011,Apr,2.876101234406233
Northern Piedmont,fwi,2011,Apr,3.1158453375413484
Northwestern Glaciated Plains,fwi,2011,Apr,4.160038646830693
Northwestern Great Plains,fwi,2011,Apr,5.222099184032606
Ouachita Mountains,fwi,2011,Apr,12.15044540135484
Ozark Highlands,fwi,2011,Apr,6.739641205377714
Piedmont,fwi,2011,Apr,9.026999313161818
Ridge and Valley,fwi,2011,Apr,3.8160600361743433
Sierra Nevada,fwi,2011,Apr,5.0573403005461826
Snake River Plain,fwi,2011,Apr,5.332014491507418
Sonoran Desert,fwi,2011,Apr,48.0112838421544
South Central Plains,fwi,2011,Apr,22.522148750654903
Southeastern Plains,fwi,2011,Apr,12.227026169174664
Southeastern Wisconsin Till Plains,fwi,2011,Apr,1.8547752510585234
Southern and Baja California Pine-Oak Mountains,fwi,2011,Apr,17.10889163234017
Southern Coastal Plain,fwi,2011,Apr,15.778378184810146
Southern Florida Coastal Plain,fwi,2011,Apr,18.396396562355715
Southern Michigan/Northern Indiana Drift Plains,fwi,2011,Apr,1.5727397877369094
Southern Rockies,fwi,2011,Apr,9.75180596341601
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,fwi,2011,Apr,54.414900563899664
Southwestern Appalachians,fwi,2011,Apr,5.630614469549254
Southwestern Tablelands,fwi,2011,Apr,52.36697098586952
Strait of Georgia/Puget Lowland,fwi,2011,Apr,0.5096262082556636
Texas Blackland Prairies,fwi,2011,Apr,37.13840367951369
Wasatch and Uinta Mountains,fwi,2011,Apr,2.3903526236996773
Western Allegheny Plateau,fwi,2011,Apr,1.8995579951770922
Western Corn Belt Plains,fwi,2011,Apr,5.945218158513931
Western Gulf Coastal Plain,fwi,2011,Apr,33.30800869454834
Willamette Valley,fwi,2011,Apr,0.6492416268867569
Wyoming Basin,fwi,2011,Apr,6.1589917703114025
Acadian Plains and Hills,fwi,2011,May,3.269765174799952
Arizona/New Mexico Mountains,fwi,2011,May,47.96430126108346
Arizona/New Mexico Plateau,fwi,2011,May,44.33503746626907
Arkansas Valley,fwi,2011,May,7.775326731751576
Aspen Parkland/Northern Glaciated Plains,fwi,2011,May,6.114945004784582
Atlantic Coastal Pine Barrens,fwi,2011,May,6.180012642604406
Blue Mountains,fwi,2011,May,4.896937583936023
Blue Ridge,fwi,2011,May,6.488159229820175
Boston Mountains,fwi,2011,May,4.794002541800217
"California Coastal Sage, Chaparral, and Oak Woodlands",fwi,2011,May,18.648439830905552
Canadian Rockies,fwi,2011,May,2.030991099077049
Cascades,fwi,2011,May,1.891268343428342
Central Appalachians,fwi,2011,May,3.1436938125632072
Central Basin and Range,fwi,2011,May,16.10646670141156
Central California Valley,fwi,2011,May,22.460418382230134
Central Corn Belt Plains,fwi,2011,May,6.063971618110456
Central Great Plains,fwi,2011,May,27.690125143647446
Central Irregular Plains,fwi,2011,May,6.334927956077296
Chihuahuan Deserts,fwi,2011,May,60.54393684748487
Coast Range,fwi,2011,May,2.4379618795272395
Colorado Plateaus,fwi,2011,May,23.826965754790606
Columbia Mountains/Northern Rockies,fwi,2011,May,3.6538993404422246
Columbia Plateau,fwi,2011,May,10.179098712245299
Cross Timbers,fwi,2011,May,22.20300899540069
Driftless Area,fwi,2011,May,5.455493449461264
East Central Texas Plains,fwi,2011,May,29.394104049468943
Eastern Cascades Slopes and Foothills,fwi,2011,May,6.7143103319635085
Eastern Corn Belt Plains,fwi,2011,May,3.0210745967136767
Eastern Great Lakes Lowlands,fwi,2011,May,3.0939344957129644
Edwards Plateau,fwi,2011,May,44.19623698620206
Erie Drift Plain,fwi,2011,May,2.4849595271576166
Flint Hills,fwi,2011,May,15.05174472772136
High Plains,fwi,2011,May,37.721161173713156
Huron/Erie Lake Plains,fwi,2011,May,2.223460938651763
Idaho Batholith,fwi,2011,May,2.479620607521354
Interior Plateau,fwi,2011,May,4.457284528624512
Interior River Valleys and Hills,fwi,2011,May,5.1189050802080045
Klamath Mountains,fwi,2011,May,6.555172869035074
Lake Manitoba and Lake Agassiz Plain,fwi,2011,May,8.020591064156099
Madrean Archipelago,fwi,2011,May,58.347633134125566
Middle Atlantic Coastal Plain,fwi,2011,May,12.154509653228171
Middle Rockies,fwi,2011,May,3.523565282770503
Mississippi Alluvial Plain,fwi,2011,May,16.335872705660613
Mississippi Valley Loess Plains,fwi,2011,May,14.75515506850641
Mojave Basin and Range,fwi,2011,May,45.90576246627022
Nebraska Sand Hills,fwi,2011,May,12.375565400043564
North Cascades,fwi,2011,May,1.7963838884887053
North Central Appalachians,fwi,2011,May,3.5019260528294938
North Central Hardwood Forests,fwi,2011,May,4.860536540336894
Northeastern Coastal Zone,fwi,2011,May,5.476898892255682
Northern Allegheny Plateau,fwi,2011,May,3.237978135203142
Northern Appalachian and Atlantic Maritime Highlands,fwi,2011,May,3.54158680842989
Northern Basin and Range,fwi,2011,May,6.92898842818196
Northern Lakes and Forests,fwi,2011,May,5.07640127281935
Northern Minnesota Wetlands,fwi,2011,May,8.269465835392475
Northern Piedmont,fwi,2011,May,6.108137500860906
Northwestern Glaciated Plains,fwi,2011,May,7.321205615004235
Northwestern Great Plains,fwi,2011,May,6.2810787334988065
Ouachita Mountains,fwi,2011,May,9.194681115213193
Ozark Highlands,fwi,2011,May,3.777234986443624
Piedmont,fwi,2011,May,11.785755166129912
Ridge and Valley,fwi,2011,May,6.151898386290927
Sierra Nevada,fwi,2011,May,8.656478532557653
Snake River Plain,fwi,2011,May,10.254442924720662
Sonoran Desert,fwi,2011,May,53.953203739523346
South Central Plains,fwi,2011,May,21.9975840413235
Southeastern Plains,fwi,2011,May,19.609031605090195
Southeastern Wisconsin Till Plains,fwi,2011,May,5.142500598452048
Southern and Baja California Pine-Oak Mountains,fwi,2011,May,26.351882680979642
Southern Coastal Plain,fwi,2011,May,24.028422665354054
Southern Florida Coastal Plain,fwi,2011,May,16.41652450877793
Southern Michigan/Northern Indiana Drift Plains,fwi,2011,May,3.1976468892450423
Southern Rockies,fwi,2011,May,12.327570228416436
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,fwi,2011,May,43.395878747295285
Southwestern Appalachians,fwi,2011,May,8.17766083997658
Southwestern Tablelands,fwi,2011,May,50.25853355594091
Strait of Georgia/Puget Lowland,fwi,2011,May,1.0948562429705364
Texas Blackland Prairies,fwi,2011,May,26.406448963329876
Wasatch and Uinta Mountains,fwi,2011,May,4.636210714789844
Western Allegheny Plateau,fwi,2011,May,3.36520567775501
Western Corn Belt Plains,fwi,2011,May,7.599535556203724
Western Gulf Coastal Plain,fwi,2011,May,31.311917777223282
Willamette Valley,fwi,2011,May,1.8012326274687402
Wyoming Basin,fwi,2011,May,7.5686086889688715
Acadian Plains and Hills,fwi,2011,Jun,4.64896763157962
Arizona/New Mexico Mountains,fwi,2011,Jun,60.18136814836886
Arizona/New Mexico Plateau,fwi,2011,Jun,59.45719841372071
Arkansas Valley,fwi,2011,Jun,30.16452666682998
Aspen Parkland/Northern Glaciated Plains,fwi,2011,Jun,7.779415732009388
Atlantic Coastal Pine Barrens,fwi,2011,Jun,8.365727917337027
Blue Mountains,fwi,2011,Jun,10.126531236392015
Blue Ridge,fwi,2011,Jun,6.926821358260676
Boston Mountains,fwi,2011,Jun,18.479840319884573
"California Coastal Sage, Chaparral, and Oak Woodlands",fwi,2011,Jun,22.104567448479933
Canadian Rockies,fwi,2011,Jun,2.684394688989821
Cascades,fwi,2011,Jun,7.248454794790625
Central Appalachians,fwi,2011,Jun,5.814789087291395
Central Basin and Range,fwi,2011,Jun,33.235862434899246
Central California Valley,fwi,2011,Jun,24.11907436984226
Central Corn Belt Plains,fwi,2011,Jun,7.513331954650457
Central Great Plains,fwi,2011,Jun,37.9363732470685
Central Irregular Plains,fwi,2011,Jun,14.59757212481141
Chihuahuan Deserts,fwi,2011,Jun,59.907883460169714
Coast Range,fwi,2011,Jun,5.9411403672108865
Colorado Plateaus,fwi,2011,Jun,46.32412694585309
Columbia Mountains/Northern Rockies,fwi,2011,Jun,6.0858531399895215
Columbia Plateau,fwi,2011,Jun,19.17993366845426
Cross Timbers,fwi,2011,Jun,47.32628082537085
Driftless Area,fwi,2011,Jun,8.013087876898343
East Central Texas Plains,fwi,2011,Jun,42.0142291651919
Eastern Cascades Slopes and Foothills,fwi,2011,Jun,17.252044219886308
Eastern Corn Belt Plains,fwi,2011,Jun,6.930431694287548
Eastern Great Lakes Lowlands,fwi,2011,Jun,5.3335571245382765
Edwards Plateau,fwi,2011,Jun,48.867379106150274
Erie Drift Plain,fwi,2011,Jun,5.322459796950338
Flint Hills,fwi,2011,Jun,27.14793640522088
High Plains,fwi,2011,Jun,44.0992113149444
Huron/Erie Lake Plains,fwi,2011,Jun,7.96074057289617
Idaho Batholith,fwi,2011,Jun,5.85235793127138
Interior Plateau,fwi,2011,Jun,8.165813733722992
Interior River Valleys and Hills,fwi,2011,Jun,6.945695805483486
Klamath Mountains,fwi,2011,Jun,14.4113097259272
Lake Manitoba and Lake Agassiz Plain,fwi,2011,Jun,7.822108230765722
Madrean Archipelago,fwi,2011,Jun,62.84335077389103
Middle Atlantic Coastal Plain,fwi,2011,Jun,18.927655354500438
Middle Rockies,fwi,2011,Jun,6.680001030808226
Mississippi Alluvial Plain,fwi,2011,Jun,24.53201018792449
Mississippi Valley Loess Plains,fwi,2011,Jun,20.330326061571167
Mojave Basin and Range,fwi,2011,Jun,56.5091969376621
Nebraska Sand Hills,fwi,2011,Jun,14.557839550065813
North Cascades,fwi,2011,Jun,5.564096204222257
North Central Appalachians,fwi,2011,Jun,5.451221812606434
North Central Hardwood Forests,fwi,2011,Jun,8.44299154733971
Northeastern Coastal Zone,fwi,2011,Jun,5.360893376006765
Northern Allegheny Plateau,fwi,2011,Jun,4.652685582515563
Northern Appalachian and Atlantic Maritime Highlands,fwi,2011,Jun,4.061936627669015
Northern Basin and Range,fwi,2011,Jun,16.589129175813305
Northern Lakes and Forests,fwi,2011,Jun,7.908222388813321
Northern Minnesota Wetlands,fwi,2011,Jun,7.11227488309145
Northern Piedmont,fwi,2011,Jun,10.33669042362357
Northwestern Glaciated Plains,fwi,2011,Jun,8.036015351487572
Northwestern Great Plains,fwi,2011,Jun,9.726357613790128
Ouachita Mountains,fwi,2011,Jun,31.382058147380228
Ozark Highlands,fwi,2011,Jun,13.291466219084603
Piedmont,fwi,2011,Jun,17.534284684729748
Ridge and Valley,fwi,2011,Jun,9.08130734743798
Sierra Nevada,fwi,2011,Jun,14.927790402607036
Snake River Plain,fwi,2011,Jun,20.47212376800653
Sonoran Desert,fwi,2011,Jun,60.903651730648065
South Central Plains,fwi,2011,Jun,37.431169189722354
Southeastern Plains,fwi,2011,Jun,22.45529386666465
Southeastern Wisconsin Till Plains,fwi,2011,Jun,8.363185343628158
Southern and Baja California Pine-Oak Mountains,fwi,2011,Jun,35.37938053499568
Southern Coastal Plain,fwi,2011,Jun,19.3001989097357
Southern Florida Coastal Plain,fwi,2011,Jun,12.26029410897469
Southern Michigan/Northern Indiana Drift Plains,fwi,2011,Jun,7.705327585853071
Southern Rockies,fwi,2011,Jun,33.72546572561993
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,fwi,2011,Jun,44.74574097548381
Southwestern Appalachians,fwi,2011,Jun,10.283916638768257
Southwestern Tablelands,fwi,2011,Jun,57.83205383791104
Strait of Georgia/Puget Lowland,fwi,2011,Jun,4.761314195488655
Texas Blackland Prairies,fwi,2011,Jun,44.31840469631447
Wasatch and Uinta Mountains,fwi,2011,Jun,20.068715166340823
Western Allegheny Plateau,fwi,2011,Jun,5.319842707406722
Western Corn Belt Plains,fwi,2011,Jun,9.649312626779562
Western Gulf Coastal Plain,fwi,2011,Jun,29.63848224122069
Willamette Valley,fwi,2011,Jun,7.916357564580971
Wyoming Basin,fwi,2011,Jun,23.549681606888058
Acadian Plains and Hills,fwi,2011,Jul,8.218909857504082
Arizona/New Mexico Mountains,fwi,2011,Jul,27.907309507583143
Arizona/New Mexico Plateau,fwi,2011,Jul,36.102737605196694
Arkansas Valley,fwi,2011,Jul,37.12772154852006
Aspen Parkland/Northern Glaciated Plains,fwi,2011,Jul,11.441985117255363
Atlantic Coastal Pine Barrens,fwi,2011,Jul,12.05385049786724
Blue Mountains,fwi,2011,Jul,28.834162548803807
Blue Ridge,fwi,2011,Jul,6.900312021956996
Boston Mountains,fwi,2011,Jul,27.618880039681905
"California Coastal Sage, Chaparral, and Oak Woodlands",fwi,2011,Jul,33.79088027859456
Canadian Rockies,fwi,2011,Jul,11.80859319555075
Cascades,fwi,2011,Jul,15.983751111726745
Central Appalachians,fwi,2011,Jul,6.508547525990294
Central Basin and Range,fwi,2011,Jul,43.17867771394461
Central California Valley,fwi,2011,Jul,36.40185846631223
Central Corn Belt Plains,fwi,2011,Jul,12.487555161568139
Central Great Plains,fwi,2011,Jul,38.96941152327459
Central Irregular Plains,fwi,2011,Jul,27.866139417225234
Chihuahuan Deserts,fwi,2011,Jul,44.46220208850744
Coast Range,fwi,2011,Jul,11.145578379234856
Colorado Plateaus,fwi,2011,Jul,30.76546468693584
Columbia Mountains/Northern Rockies,fwi,2011,Jul,19.94188002699154
Columbia Plateau,fwi,2011,Jul,31.616631822487744
Cross Timbers,fwi,2011,Jul,48.40260514696205
Driftless Area,fwi,2011,Jul,10.34722785715197
East Central Texas Plains,fwi,2011,Jul,41.274178809428335
Eastern Cascades Slopes and Foothills,fwi,2011,Jul,30.049259975455854
Eastern Corn Belt Plains,fwi,2011,Jul,11.118668333461278
Eastern Great Lakes Lowlands,fwi,2011,Jul,9.218398075704355
Edwards Plateau,fwi,2011,Jul,43.90013805035444
Erie Drift Plain,fwi,2011,Jul,8.956180758264606
Flint Hills,fwi,2011,Jul,35.97978319751879
High Plains,fwi,2011,Jul,38.68675757094442
Huron/Erie Lake Plains,fwi,2011,Jul,11.562312876288571
Idaho Batholith,fwi,2011,Jul,24.20752714185529
Interior Plateau,fwi,2011,Jul,7.9609976411362355
Interior River Valleys and Hills,fwi,2011,Jul,11.05693876191085
Klamath Mountains,fwi,2011,Jul,24.772623490762186
Lake Manitoba and Lake Agassiz Plain,fwi,2011,Jul,9.32350636234308
Madrean Archipelago,fwi,2011,Jul,28.5451639287509
Middle Atlantic Coastal Plain,fwi,2011,Jul,14.968155098188639
Middle Rockies,fwi,2011,Jul,23.792200584683695
Mississippi Alluvial Plain,fwi,2011,Jul,16.79490743646873
Mississippi Valley Loess Plains,fwi,2011,Jul,13.13630795388355
Mojave Basin and Range,fwi,2011,Jul,51.20877417101164
Nebraska Sand Hills,fwi,2011,Jul,18.544381101388318
North Cascades,fwi,2011,Jul,10.865964296897102
North Central Appalachians,fwi,2011,Jul,11.996743114962094
North Central Hardwood Forests,fwi,2011,Jul,7.504138705601542
Northeastern Coastal Zone,fwi,2011,Jul,10.278890970185047
Northern Allegheny Plateau,fwi,2011,Jul,10.161417133255682
Northern Appalachian and Atlantic Maritime Highlands,fwi,2011,Jul,6.662907537280682
Northern Basin and Range,fwi,2011,Jul,38.59595788568174
Northern Lakes and Forests,fwi,2011,Jul,10.14223161537206
Northern Minnesota Wetlands,fwi,2011,Jul,11.477956118583679
Northern Piedmont,fwi,2011,Jul,15.204308838714343
Northwestern Glaciated Plains,fwi,2011,Jul,19.82330798510908
Northwestern Great Plains,fwi,2011,Jul,23.619635908803353
Ouachita Mountains,fwi,2011,Jul,33.62015808632499
Ozark Highlands,fwi,2011,Jul,18.898927331737877
Piedmont,fwi,2011,Jul,15.229137003951939
Ridge and Valley,fwi,2011,Jul,10.630363937248966
Sierra Nevada,fwi,2011,Jul,28.17357310562595
Snake River Plain,fwi,2011,Jul,41.33699359347887
Sonoran Desert,fwi,2011,Jul,48.721423361453816
South Central Plains,fwi,2011,Jul,28.709845525967147
Southeastern Plains,fwi,2011,Jul,12.3264210395054
Southeastern Wisconsin Till Plains,fwi,2011,Jul,12.899138822051103
Southern and Baja California Pine-Oak Mountains,fwi,2011,Jul,40.58574378707192
Southern Coastal Plain,fwi,2011,Jul,6.891907236940874
Southern Florida Coastal Plain,fwi,2011,Jul,2.471213547449534
Southern Michigan/Northern Indiana Drift Plains,fwi,2011,Jul,10.322893592101712
Southern Rockies,fwi,2011,Jul,19.788608982260374
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,fwi,2011,Jul,40.08253560612529
Southwestern Appalachians,fwi,2011,Jul,6.0897955769448515
Southwestern Tablelands,fwi,2011,Jul,44.883488194243775
Strait of Georgia/Puget Lowland,fwi,2011,Jul,8.607103023148534
Texas Blackland Prairies,fwi,2011,Jul,44.66325709460754
Wasatch and Uinta Mountains,fwi,2011,Jul,18.573121908163113
Western Allegheny Plateau,fwi,2011,Jul,7.746144753706674
Western Corn Belt Plains,fwi,2011,Jul,15.249809280349968
Western Gulf Coastal Plain,fwi,2011,Jul,22.63523101050694
Willamette Valley,fwi,2011,Jul,14.090611355257872
Wyoming Basin,fwi,2011,Jul,35.105344852629074
Acadian Plains and Hills,fwi,2011,Aug,3.8265811771007594
Arizona/New Mexico Mountains,fwi,2011,Aug,23.163646706185812
Arizona/New Mexico Plateau,fwi,2011,Aug,33.04890925694882
Arkansas Valley,fwi,2011,Aug,28.044444418275877
Aspen Parkland/Northern Glaciated Plains,fwi,2011,Aug,19.88175266186178
Atlantic Coastal Pine Barrens,fwi,2011,Aug,5.253671653446604
Blue Mountains,fwi,2011,Aug,41.01407336100098
Blue Ridge,fwi,2011,Aug,11.81184371921002
Boston Mountains,fwi,2011,Aug,20.995394810463207
"California Coastal Sage, Chaparral, and Oak Woodlands",fwi,2011,Aug,40.463829493786946
Canadian Rockies,fwi,2011,Aug,26.604846056854615
Cascades,fwi,2011,Aug,26.66337324935438
Central Appalachians,fwi,2011,Aug,7.1583514618899455
Central Basin and Range,fwi,2011,Aug,46.16087138131161
Central California Valley,fwi,2011,Aug,43.735747043256715
Central Corn Belt Plains,fwi,2011,Aug,20.20587577335489
Central Great Plains,fwi,2011,Aug,31.176698980304284
Central Irregular Plains,fwi,2011,Aug,23.157839132097838
Chihuahuan Deserts,fwi,2011,Aug,40.4920367459268
Coast Range,fwi,2011,Aug,18.528788091651613
Colorado Plateaus,fwi,2011,Aug,36.5258240684481
Columbia Mountains/Northern Rockies,fwi,2011,Aug,36.038539372712364
Columbia Plateau,fwi,2011,Aug,42.67672521602714
Cross Timbers,fwi,2011,Aug,44.19898602172282
Driftless Area,fwi,2011,Aug,15.598189905510575
East Central Texas Plains,fwi,2011,Aug,48.1701176512968
Eastern Cascades Slopes and Foothills,fwi,2011,Aug,38.696729387153916
Eastern Corn Belt Plains,fwi,2011,Aug,12.62318735099271
Eastern Great Lakes Lowlands,fwi,2011,Aug,4.65290090246055
Edwards Plateau,fwi,2011,Aug,45.668244225034684
Erie Drift Plain,fwi,2011,Aug,5.704549089860045
Flint Hills,fwi,2011,Aug,26.669767747352587
High Plains,fwi,2011,Aug,39.3150112736722
Huron/Erie Lake Plains,fwi,2011,Aug,6.364066214941034
Idaho Batholith,fwi,2011,Aug,33.11999512465502
Interior Plateau,fwi,2011,Aug,14.642510460469829
Interior River Valleys and Hills,fwi,2011,Aug,21.813977265457176
Klamath Mountains,fwi,2011,Aug,34.358545437629196
Lake Manitoba and Lake Agassiz Plain,fwi,2011,Aug,19.8329976375192
Madrean Archipelago,fwi,2011,Aug,22.662370270605585
Middle Atlantic Coastal Plain,fwi,2011,Aug,9.784757397354024
Middle Rockies,fwi,2011,Aug,29.13992168113628
Mississippi Alluvial Plain,fwi,2011,Aug,22.744606110468215
Mississippi Valley Loess Plains,fwi,2011,Aug,24.069060275619627
Mojave Basin and Range,fwi,2011,Aug,55.53928886995963
Nebraska Sand Hills,fwi,2011,Aug,21.433442042205677
North Cascades,fwi,2011,Aug,21.97097017554412
North Central Appalachians,fwi,2011,Aug,4.671449418481133
North Central Hardwood Forests,fwi,2011,Aug,11.949918900489482
Northeastern Coastal Zone,fwi,2011,Aug,4.888733270957669
Northern Allegheny Plateau,fwi,2011,Aug,3.918632312295214
Northern Appalachian and Atlantic Maritime Highlands,fwi,2011,Aug,3.3871043539064307
Northern Basin and Range,fwi,2011,Aug,44.643481993014085
Northern Lakes and Forests,fwi,2011,Aug,10.80089071152926
Northern Minnesota Wetlands,fwi,2011,Aug,20.144458615779875
Northern Piedmont,fwi,2011,Aug,7.592375140020183
Northwestern Glaciated Plains,fwi,2011,Aug,26.71530617383749
Northwestern Great Plains,fwi,2011,Aug,29.471805958686915
Ouachita Mountains,fwi,2011,Aug,29.859418934269954
Ozark Highlands,fwi,2011,Aug,17.204817475576046
Piedmont,fwi,2011,Aug,21.49614215805994
Ridge and Valley,fwi,2011,Aug,12.584860016406447
Sierra Nevada,fwi,2011,Aug,38.304146651590145
Snake River Plain,fwi,2011,Aug,45.058318246747845
Sonoran Desert,fwi,2011,Aug,51.91265360206158
South Central Plains,fwi,2011,Aug,39.66105457596058
Southeastern Plains,fwi,2011,Aug,19.41797659305501
Southeastern Wisconsin Till Plains,fwi,2011,Aug,15.212857570714817
Southern and Baja California Pine-Oak Mountains,fwi,2011,Aug,48.18776763135737
Southern Coastal Plain,fwi,2011,Aug,7.261332503107727
Southern Florida Coastal Plain,fwi,2011,Aug,1.3488749480318456
Southern Michigan/Northern Indiana Drift Plains,fwi,2011,Aug,7.53545000355223
Southern Rockies,fwi,2011,Aug,22.746160363931892
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,fwi,2011,Aug,46.4625312745824
Southwestern Appalachians,fwi,2011,Aug,16.54067891216541
Southwestern Tablelands,fwi,2011,Aug,39.158065818610936
Strait of Georgia/Puget Lowland,fwi,2011,Aug,16.728436853324784
Texas Blackland Prairies,fwi,2011,Aug,49.90199324483597
Wasatch and Uinta Mountains,fwi,2011,Aug,22.617841093507533
Western Allegheny Plateau,fwi,2011,Aug,7.249066256796998
Western Corn Belt Plains,fwi,2011,Aug,20.11038697348464
Western Gulf Coastal Plain,fwi,2011,Aug,31.03889515531633
Willamette Valley,fwi,2011,Aug,24.189724047403423
Wyoming Basin,fwi,2011,Aug,40.92173326143777
Acadian Plains and Hills,fwi,2011,Sep,4.235184332811578
Arizona/New Mexico Mountains,fwi,2011,Sep,25.18949352797888
Arizona/New Mexico Plateau,fwi,2011,Sep,25.766243438036838
Arkansas Valley,fwi,2011,Sep,29.540991001797366
Aspen Parkland/Northern Glaciated Plains,fwi,2011,Sep,26.12312574549125
Atlantic Coastal Pine Barrens,fwi,2011,Sep,3.5549009698824805
Blue Mountains,fwi,2011,Sep,43.13334285301457
Blue Ridge,fwi,2011,Sep,6.232124139318069
Boston Mountains,fwi,2011,Sep,22.666905505695507
"California Coastal Sage, Chaparral, and Oak Woodlands",fwi,2011,Sep,41.84274446345458
Canadian Rockies,fwi,2011,Sep,22.09017021850517
Cascades,fwi,2011,Sep,29.004053046227998
Central Appalachians,fwi,2011,Sep,3.1008473141300703
Central Basin and Range,fwi,2011,Sep,40.360687444853305
Central California Valley,fwi,2011,Sep,45.097438427145086
Central Corn Belt Plains,fwi,2011,Sep,12.87165377599049
Central Great Plains,fwi,2011,Sep,33.68706522892862
Central Irregular Plains,fwi,2011,Sep,22.437789996476667
Chihuahuan Deserts,fwi,2011,Sep,42.48775882837832
Coast Range,fwi,2011,Sep,20.295327131585488
Colorado Plateaus,fwi,2011,Sep,28.868661254784033
Columbia Mountains/Northern Rockies,fwi,2011,Sep,33.33930323535982
Columbia Plateau,fwi,2011,Sep,43.07432188853817
Cross Timbers,fwi,2011,Sep,38.76935172114867
Driftless Area,fwi,2011,Sep,11.38706265871642
East Central Texas Plains,fwi,2011,Sep,41.36028919000013
Eastern Cascades Slopes and Foothills,fwi,2011,Sep,41.07345443883125
Eastern Corn Belt Plains,fwi,2011,Sep,6.435275738963187
Eastern Great Lakes Lowlands,fwi,2011,Sep,2.870914110336595
Edwards Plateau,fwi,2011,Sep,43.247268593196885
Erie Drift Plain,fwi,2011,Sep,1.9876699748300697
Flint Hills,fwi,2011,Sep,26.324245374889454
High Plains,fwi,2011,Sep,36.18889725884747
Huron/Erie Lake Plains,fwi,2011,Sep,5.067668532732115
Idaho Batholith,fwi,2011,Sep,32.678306526353666
Interior Plateau,fwi,2011,Sep,6.8602068410983055
Interior River Valleys and Hills,fwi,2011,Sep,14.98779705757903
Klamath Mountains,fwi,2011,Sep,41.52050587523966
Lake Manitoba and Lake Agassiz Plain,fwi,2011,Sep,24.566097795886577
Madrean Archipelago,fwi,2011,Sep,29.439825218242717
Middle Atlantic Coastal Plain,fwi,2011,Sep,5.7521771240575195
Middle Rockies,fwi,2011,Sep,30.804528858759703
Mississippi Alluvial Plain,fwi,2011,Sep,18.244642572367894
Mississippi Valley Loess Plains,fwi,2011,Sep,16.744082899906175
Mojave Basin and Range,fwi,2011,Sep,47.0740200554789
Nebraska Sand Hills,fwi,2011,Sep,29.247343669534054
North Cascades,fwi,2011,Sep,21.80514009868292
North Central Appalachians,fwi,2011,Sep,1.6587868767660021
North Central Hardwood Forests,fwi,2011,Sep,14.791073840234361
Northeastern Coastal Zone,fwi,2011,Sep,3.5182092665821414
Northern Allegheny Plateau,fwi,2011,Sep,2.171807382523158
Northern Appalachian and Atlantic Maritime Highlands,fwi,2011,Sep,2.4611791490105936
Northern Basin and Range,fwi,2011,Sep,42.797255983552354
Northern Lakes and Forests,fwi,2011,Sep,10.998368803060629
Northern Minnesota Wetlands,fwi,2011,Sep,15.562264744639396
Northern Piedmont,fwi,2011,Sep,2.234544337732987
Northwestern Glaciated Plains,fwi,2011,Sep,31.70352131761896
